ebl,ibl,gtop,itop,count
180,0.180000000000007,"(4,(3,(1,2)));","(4,(3,(1,2)));",3066
180,0.039999999999992,"(4,(1,(2,3)));","(4,(1,(2,3)));",1267
180,0.039999999999992,"(4,(1,(2,3)));","(4,(2,(1,3)));",1222
180,0.039999999999992,"(4,(1,(2,3)));","(4,(3,(1,2)));",2076
180,0.039999999999992,"(4,(2,(1,3)));","(4,(1,(2,3)));",1310
180,0.039999999999992,"(4,(2,(1,3)));","(4,(2,(1,3)));",1238
180,0.039999999999992,"(4,(2,(1,3)));","(4,(3,(1,2)));",2139
180,0.039999999999992,"(4,(3,(1,2)));","(4,(1,(2,3)));",1538
180,0.039999999999992,"(4,(3,(1,2)));","(4,(2,(1,3)));",1546
180,0.039999999999992,"(4,(3,(1,2)));","(4,(3,(1,2)));",2664
180,0.0999999999999943,"(4,(1,(2,3)));","(4,(1,(2,3)));",1
180,0.0999999999999943,"(4,(1,(2,3)));","(4,(2,(1,3)));",5
180,0.0999999999999943,"(4,(1,(2,3)));","(4,(3,(1,2)));",3
180,0.120000000000005,"(4,(1,(2,3)));","(4,(1,(2,3)));",4325
180,0.120000000000005,"(4,(1,(2,3)));","(4,(2,(1,3)));",4294
180,0.120000000000005,"(4,(1,(2,3)));","(4,(3,(1,2)));",7705
180,0.120000000000005,"(4,(2,(1,3)));","(4,(1,(2,3)));",4134
180,0.120000000000005,"(4,(2,(1,3)));","(4,(2,(1,3)));",3932
180,0.120000000000005,"(4,(2,(1,3)));","(4,(3,(1,2)));",7147
180,0.120000000000005,"(4,(3,(1,2)));","(4,(1,(2,3)));",7605
180,0.120000000000005,"(4,(3,(1,2)));","(4,(2,(1,3)));",7467
180,0.120000000000005,"(4,(3,(1,2)));","(4,(3,(1,2)));",13568
180,0.139999999999986,"(4,(1,(2,3)));","(4,(1,(2,3)));",383
180,0.139999999999986,"(4,(1,(2,3)));","(4,(2,(1,3)));",455
180,0.139999999999986,"(4,(1,(2,3)));","(4,(3,(1,2)));",449
180,0.139999999999986,"(4,(2,(1,3)));","(4,(1,(2,3)));",415
180,0.139999999999986,"(4,(2,(1,3)));","(4,(2,(1,3)));",377
180,0.139999999999986,"(4,(2,(1,3)));","(4,(3,(1,2)));",441
180,0.139999999999986,"(4,(3,(1,2)));","(4,(1,(2,3)));",822
180,0.139999999999986,"(4,(3,(1,2)));","(4,(2,(1,3)));",810
180,0.139999999999986,"(4,(3,(1,2)));","(4,(3,(1,2)));",851
180,0.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",4
180,0.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",3
180,0.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",2417
180,0.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",10
180,0.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",7
180,0.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",2625
180,0.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",25
180,0.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",24
180,0.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",14885
180,1.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",41
180,1.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",54
180,1.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",48
180,1.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",47
180,1.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",55
180,1.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",72
180,1.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",3266
180,1.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3146
180,1.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",3271
180,4,"(4,(1,(2,3)));","(4,(1,(2,3)));",1
180,4,"(4,(1,(2,3)));","(4,(3,(1,2)));",1
180,4,"(4,(3,(1,2)));","(4,(1,(2,3)));",4228
180,4,"(4,(3,(1,2)));","(4,(2,(1,3)));",4241
180,4,"(4,(3,(1,2)));","(4,(3,(1,2)));",6529
180,5,"(4,(3,(1,2)));","(4,(1,(2,3)));",3482
180,5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3450
180,5,"(4,(3,(1,2)));","(4,(3,(1,2)));",8068
180,6,"(4,(3,(1,2)));","(4,(1,(2,3)));",4321
180,6,"(4,(3,(1,2)));","(4,(2,(1,3)));",4227
180,6,"(4,(3,(1,2)));","(4,(3,(1,2)));",6452
180,6.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",15686
180,6.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",15084
180,6.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",24230
180,9,"(4,(3,(1,2)));","(4,(3,(1,2)));",5000
180,11.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",336
180,11.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",333
180,11.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",14331
180,12,"(4,(3,(1,2)));","(4,(1,(2,3)));",5228
180,12,"(4,(3,(1,2)));","(4,(2,(1,3)));",4977
180,12,"(4,(3,(1,2)));","(4,(3,(1,2)));",9795
180,17,"(4,(3,(1,2)));","(4,(1,(2,3)));",5073
180,17,"(4,(3,(1,2)));","(4,(2,(1,3)));",4982
180,17,"(4,(3,(1,2)));","(4,(3,(1,2)));",4945
180,18,"(4,(3,(1,2)));","(4,(1,(2,3)));",4561
180,18,"(4,(3,(1,2)));","(4,(2,(1,3)));",4441
180,18,"(4,(3,(1,2)));","(4,(3,(1,2)));",5998
180,18.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",11613
180,18.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",11603
180,18.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",26784
180,19.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",3454
180,19.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3383
180,19.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",3475
180,20,"(4,(3,(1,2)));","(4,(1,(2,3)));",9973
180,20,"(4,(3,(1,2)));","(4,(2,(1,3)));",9573
180,20,"(4,(3,(1,2)));","(4,(3,(1,2)));",35873
190,0.199999999999989,"(4,(1,(2,3)));","(4,(1,(2,3)));",212
190,0.199999999999989,"(4,(1,(2,3)));","(4,(2,(1,3)));",240
190,0.199999999999989,"(4,(1,(2,3)));","(4,(3,(1,2)));",1763
190,0.199999999999989,"(4,(2,(1,3)));","(4,(1,(2,3)));",233
190,0.199999999999989,"(4,(2,(1,3)));","(4,(2,(1,3)));",233
190,0.199999999999989,"(4,(2,(1,3)));","(4,(3,(1,2)));",1799
190,0.199999999999989,"(4,(3,(1,2)));","(4,(1,(2,3)));",568
190,0.199999999999989,"(4,(3,(1,2)));","(4,(2,(1,3)));",565
190,0.199999999999989,"(4,(3,(1,2)));","(4,(3,(1,2)));",4387
190,0.0999999999999943,"(4,(1,(2,3)));","(4,(1,(2,3)));",2420
190,0.0999999999999943,"(4,(1,(2,3)));","(4,(2,(1,3)));",2355
190,0.0999999999999943,"(4,(1,(2,3)));","(4,(3,(1,2)));",10464
190,0.0999999999999943,"(4,(2,(1,3)));","(4,(1,(2,3)));",2275
190,0.0999999999999943,"(4,(2,(1,3)));","(4,(2,(1,3)));",2269
190,0.0999999999999943,"(4,(2,(1,3)));","(4,(3,(1,2)));",10215
190,0.0999999999999943,"(4,(3,(1,2)));","(4,(1,(2,3)));",3887
190,0.0999999999999943,"(4,(3,(1,2)));","(4,(2,(1,3)));",3769
190,0.0999999999999943,"(4,(3,(1,2)));","(4,(3,(1,2)));",17346
190,1.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",160
190,1.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",124
190,1.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",367
190,1.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",179
190,1.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",217
190,1.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",543
190,1.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",10123
190,1.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",9991
190,1.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",27565
190,5.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",382
190,5.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",360
190,5.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",9927
190,7.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",13134
190,7.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",12919
190,7.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",43245
190,8,"(4,(3,(1,2)));","(4,(1,(2,3)));",6039
190,8,"(4,(3,(1,2)));","(4,(2,(1,3)));",5794
190,8,"(4,(3,(1,2)));","(4,(3,(1,2)));",8167
190,8.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",8297
190,8.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",8124
190,8.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",19575
190,10,"(4,(3,(1,2)));","(4,(1,(2,3)));",18750
190,10,"(4,(3,(1,2)));","(4,(2,(1,3)));",18564
190,10,"(4,(3,(1,2)));","(4,(3,(1,2)));",36517
190,10.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",3159
190,10.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3122
190,10.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",3719
190,11.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",3759
190,11.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3601
190,11.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",7640
190,15.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",8780
190,15.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",8546
190,15.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",26928
190,17.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",266
190,17.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",250
190,17.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",9484
190,19,"(4,(3,(1,2)));","(4,(1,(2,3)));",2539
190,19,"(4,(3,(1,2)));","(4,(2,(1,3)));",2461
190,19,"(4,(3,(1,2)));","(4,(3,(1,2)));",10000
190,19.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",3226
190,19.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3134
190,19.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",13640
200,0.0749999999999886,"(4,(1,(2,3)));","(4,(1,(2,3)));",1754
200,0.0749999999999886,"(4,(1,(2,3)));","(4,(2,(1,3)));",1726
200,0.0749999999999886,"(4,(1,(2,3)));","(4,(3,(1,2)));",2210
200,0.0749999999999886,"(4,(2,(1,3)));","(4,(1,(2,3)));",1794
200,0.0749999999999886,"(4,(2,(1,3)));","(4,(2,(1,3)));",1689
200,0.0749999999999886,"(4,(2,(1,3)));","(4,(3,(1,2)));",2179
200,0.0749999999999886,"(4,(3,(1,2)));","(4,(1,(2,3)));",2694
200,0.0749999999999886,"(4,(3,(1,2)));","(4,(2,(1,3)));",2574
200,0.0749999999999886,"(4,(3,(1,2)));","(4,(3,(1,2)));",3380
200,0.180000000000007,"(4,(1,(2,3)));","(4,(1,(2,3)));",1260
200,0.180000000000007,"(4,(1,(2,3)));","(4,(2,(1,3)));",1163
200,0.180000000000007,"(4,(1,(2,3)));","(4,(3,(1,2)));",2239
200,0.180000000000007,"(4,(2,(1,3)));","(4,(1,(2,3)));",1231
200,0.180000000000007,"(4,(2,(1,3)));","(4,(2,(1,3)));",1184
200,0.180000000000007,"(4,(2,(1,3)));","(4,(3,(1,2)));",2155
200,0.180000000000007,"(4,(3,(1,2)));","(4,(1,(2,3)));",2911
200,0.180000000000007,"(4,(3,(1,2)));","(4,(2,(1,3)));",2864
200,0.180000000000007,"(4,(3,(1,2)));","(4,(3,(1,2)));",4993
200,0.199999999999989,"(4,(1,(2,3)));","(4,(1,(2,3)));",743
200,0.199999999999989,"(4,(1,(2,3)));","(4,(2,(1,3)));",704
200,0.199999999999989,"(4,(1,(2,3)));","(4,(3,(1,2)));",852
200,0.199999999999989,"(4,(2,(1,3)));","(4,(1,(2,3)));",735
200,0.199999999999989,"(4,(2,(1,3)));","(4,(2,(1,3)));",704
200,0.199999999999989,"(4,(2,(1,3)));","(4,(3,(1,2)));",834
200,0.199999999999989,"(4,(3,(1,2)));","(4,(1,(2,3)));",1860
200,0.199999999999989,"(4,(3,(1,2)));","(4,(2,(1,3)));",1825
200,0.199999999999989,"(4,(3,(1,2)));","(4,(3,(1,2)));",2060
200,0.00999999999999091,"(4,(1,(2,3)));","(4,(1,(2,3)));",4027
200,0.00999999999999091,"(4,(1,(2,3)));","(4,(2,(1,3)));",3951
200,0.00999999999999091,"(4,(1,(2,3)));","(4,(3,(1,2)));",13592
200,0.00999999999999091,"(4,(2,(1,3)));","(4,(1,(2,3)));",3903
200,0.00999999999999091,"(4,(2,(1,3)));","(4,(2,(1,3)));",3988
200,0.00999999999999091,"(4,(2,(1,3)));","(4,(3,(1,2)));",13172
200,0.00999999999999091,"(4,(3,(1,2)));","(4,(1,(2,3)));",4201
200,0.00999999999999091,"(4,(3,(1,2)));","(4,(2,(1,3)));",4073
200,0.00999999999999091,"(4,(3,(1,2)));","(4,(3,(1,2)));",14093
200,0.0250000000000057,"(4,(1,(2,3)));","(4,(1,(2,3)));",168
200,0.0250000000000057,"(4,(1,(2,3)));","(4,(2,(1,3)));",144
200,0.0250000000000057,"(4,(1,(2,3)));","(4,(3,(1,2)));",5826
200,0.0250000000000057,"(4,(2,(1,3)));","(4,(1,(2,3)));",118
200,0.0250000000000057,"(4,(2,(1,3)));","(4,(2,(1,3)));",126
200,0.0250000000000057,"(4,(2,(1,3)));","(4,(3,(1,2)));",5807
200,0.0250000000000057,"(4,(3,(1,2)));","(4,(1,(2,3)));",165
200,0.0250000000000057,"(4,(3,(1,2)));","(4,(2,(1,3)));",183
200,0.0250000000000057,"(4,(3,(1,2)));","(4,(3,(1,2)));",6729
200,0.125,"(4,(1,(2,3)));","(4,(1,(2,3)));",958
200,0.125,"(4,(1,(2,3)));","(4,(2,(1,3)));",937
200,0.125,"(4,(1,(2,3)));","(4,(3,(1,2)));",1007
200,0.125,"(4,(2,(1,3)));","(4,(1,(2,3)));",1009
200,0.125,"(4,(2,(1,3)));","(4,(2,(1,3)));",879
200,0.125,"(4,(2,(1,3)));","(4,(3,(1,2)));",968
200,0.125,"(4,(3,(1,2)));","(4,(1,(2,3)));",1713
200,0.125,"(4,(3,(1,2)));","(4,(2,(1,3)));",1674
200,0.125,"(4,(3,(1,2)));","(4,(3,(1,2)));",1967
200,0.25,"(4,(1,(2,3)));","(4,(1,(2,3)));",556
200,0.25,"(4,(1,(2,3)));","(4,(2,(1,3)));",546
200,0.25,"(4,(1,(2,3)));","(4,(3,(1,2)));",1894
200,0.25,"(4,(2,(1,3)));","(4,(1,(2,3)));",576
200,0.25,"(4,(2,(1,3)));","(4,(2,(1,3)));",540
200,0.25,"(4,(2,(1,3)));","(4,(3,(1,2)));",1962
200,0.25,"(4,(3,(1,2)));","(4,(1,(2,3)));",1752
200,0.25,"(4,(3,(1,2)));","(4,(2,(1,3)));",1628
200,0.25,"(4,(3,(1,2)));","(4,(3,(1,2)));",5546
200,0.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",300
200,0.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",296
200,0.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",1732
200,0.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",348
200,0.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",345
200,0.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",1741
200,0.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",2095
200,0.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",2018
200,0.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",11125
200,1,"(4,(1,(2,3)));","(4,(1,(2,3)));",161
200,1,"(4,(1,(2,3)));","(4,(2,(1,3)));",181
200,1,"(4,(1,(2,3)));","(4,(3,(1,2)));",542
200,1,"(4,(2,(1,3)));","(4,(1,(2,3)));",170
200,1,"(4,(2,(1,3)));","(4,(2,(1,3)));",160
200,1,"(4,(2,(1,3)));","(4,(3,(1,2)));",552
200,1,"(4,(3,(1,2)));","(4,(1,(2,3)));",3412
200,1,"(4,(3,(1,2)));","(4,(2,(1,3)));",3408
200,1,"(4,(3,(1,2)));","(4,(3,(1,2)));",11414
200,1.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",154
200,1.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",169
200,1.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",452
200,1.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",129
200,1.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",141
200,1.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",431
200,1.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",8596
200,1.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",8408
200,1.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",26178
200,2.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",18
200,2.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",11
200,2.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",19
200,2.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",9
200,2.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",10
200,2.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",13
200,2.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",4447
200,2.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",4464
200,2.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",5341
200,5,"(4,(1,(2,3)));","(4,(3,(1,2)));",1
200,5,"(4,(3,(1,2)));","(4,(1,(2,3)));",418
200,5,"(4,(3,(1,2)));","(4,(2,(1,3)));",382
200,5,"(4,(3,(1,2)));","(4,(3,(1,2)));",4199
200,8,"(4,(3,(1,2)));","(4,(1,(2,3)));",9703
200,8,"(4,(3,(1,2)));","(4,(2,(1,3)));",9664
200,8,"(4,(3,(1,2)));","(4,(3,(1,2)));",24136
200,8.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",786
200,8.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",822
200,8.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",8392
200,9.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",4916
200,9.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",4740
200,9.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",5344
200,10.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",2376
200,10.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",2385
200,10.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",5239
200,11,"(4,(3,(1,2)));","(4,(1,(2,3)));",5291
200,11,"(4,(3,(1,2)));","(4,(2,(1,3)));",5165
200,11,"(4,(3,(1,2)));","(4,(3,(1,2)));",9544
200,13,"(4,(3,(1,2)));","(4,(1,(2,3)));",5510
200,13,"(4,(3,(1,2)));","(4,(2,(1,3)));",5388
200,13,"(4,(3,(1,2)));","(4,(3,(1,2)));",34385
200,15.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",3342
200,15.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3319
200,15.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",3339
200,16.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",6690
200,16.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",6572
200,16.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",6738
200,17,"(4,(3,(1,2)));","(4,(1,(2,3)));",10428
200,17,"(4,(3,(1,2)));","(4,(2,(1,3)));",10328
200,17,"(4,(3,(1,2)));","(4,(3,(1,2)));",59244
200,19,"(4,(3,(1,2)));","(4,(1,(2,3)));",4399
200,19,"(4,(3,(1,2)));","(4,(2,(1,3)));",4309
200,19,"(4,(3,(1,2)));","(4,(3,(1,2)));",6292
200,19.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",6100
200,19.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",5971
200,19.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",7929
200,20,"(4,(3,(1,2)));","(4,(1,(2,3)));",4810
200,20,"(4,(3,(1,2)));","(4,(2,(1,3)));",4739
200,20,"(4,(3,(1,2)));","(4,(3,(1,2)));",20451
210,0.180000000000007,"(4,(1,(2,3)));","(4,(1,(2,3)));",1175
210,0.180000000000007,"(4,(1,(2,3)));","(4,(2,(1,3)));",1173
210,0.180000000000007,"(4,(1,(2,3)));","(4,(3,(1,2)));",1151
210,0.180000000000007,"(4,(2,(1,3)));","(4,(1,(2,3)));",1188
210,0.180000000000007,"(4,(2,(1,3)));","(4,(2,(1,3)));",1136
210,0.180000000000007,"(4,(2,(1,3)));","(4,(3,(1,2)));",1203
210,0.180000000000007,"(4,(3,(1,2)));","(4,(1,(2,3)));",2629
210,0.180000000000007,"(4,(3,(1,2)));","(4,(2,(1,3)));",2633
210,0.180000000000007,"(4,(3,(1,2)));","(4,(3,(1,2)));",2712
210,0.199999999999989,"(4,(1,(2,3)));","(4,(1,(2,3)));",1308
210,0.199999999999989,"(4,(1,(2,3)));","(4,(2,(1,3)));",1257
210,0.199999999999989,"(4,(1,(2,3)));","(4,(3,(1,2)));",1891
210,0.199999999999989,"(4,(2,(1,3)));","(4,(1,(2,3)));",1312
210,0.199999999999989,"(4,(2,(1,3)));","(4,(2,(1,3)));",1244
210,0.199999999999989,"(4,(2,(1,3)));","(4,(3,(1,2)));",1974
210,0.199999999999989,"(4,(3,(1,2)));","(4,(1,(2,3)));",3143
210,0.199999999999989,"(4,(3,(1,2)));","(4,(2,(1,3)));",3113
210,0.199999999999989,"(4,(3,(1,2)));","(4,(3,(1,2)));",4758
210,0.00999999999999091,"(4,(1,(2,3)));","(4,(1,(2,3)));",5911
210,0.00999999999999091,"(4,(1,(2,3)));","(4,(2,(1,3)));",5743
210,0.00999999999999091,"(4,(1,(2,3)));","(4,(3,(1,2)));",8339
210,0.00999999999999091,"(4,(2,(1,3)));","(4,(1,(2,3)));",5842
210,0.00999999999999091,"(4,(2,(1,3)));","(4,(2,(1,3)));",5857
210,0.00999999999999091,"(4,(2,(1,3)));","(4,(3,(1,2)));",8401
210,0.00999999999999091,"(4,(3,(1,2)));","(4,(1,(2,3)));",6279
210,0.00999999999999091,"(4,(3,(1,2)));","(4,(2,(1,3)));",6138
210,0.00999999999999091,"(4,(3,(1,2)));","(4,(3,(1,2)));",8683
210,0.0999999999999943,"(4,(1,(2,3)));","(4,(1,(2,3)));",628
210,0.0999999999999943,"(4,(1,(2,3)));","(4,(2,(1,3)));",631
210,0.0999999999999943,"(4,(1,(2,3)));","(4,(3,(1,2)));",1847
210,0.0999999999999943,"(4,(2,(1,3)));","(4,(1,(2,3)));",594
210,0.0999999999999943,"(4,(2,(1,3)));","(4,(2,(1,3)));",562
210,0.0999999999999943,"(4,(2,(1,3)));","(4,(3,(1,2)));",1851
210,0.0999999999999943,"(4,(3,(1,2)));","(4,(1,(2,3)));",957
210,0.0999999999999943,"(4,(3,(1,2)));","(4,(2,(1,3)));",1039
210,0.0999999999999943,"(4,(3,(1,2)));","(4,(3,(1,2)));",3140
210,0.125,"(4,(1,(2,3)));","(4,(1,(2,3)));",668
210,0.125,"(4,(1,(2,3)));","(4,(2,(1,3)));",643
210,0.125,"(4,(1,(2,3)));","(4,(3,(1,2)));",3897
210,0.125,"(4,(2,(1,3)));","(4,(1,(2,3)));",659
210,0.125,"(4,(2,(1,3)));","(4,(2,(1,3)));",673
210,0.125,"(4,(2,(1,3)));","(4,(3,(1,2)));",3902
210,0.125,"(4,(3,(1,2)));","(4,(1,(2,3)));",1242
210,0.125,"(4,(3,(1,2)));","(4,(2,(1,3)));",1185
210,0.125,"(4,(3,(1,2)));","(4,(3,(1,2)));",7131
210,0.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",678
210,0.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",622
210,0.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",1186
210,0.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",592
210,0.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",662
210,0.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",1128
210,0.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",4048
210,0.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3982
210,0.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",7102
210,1,"(4,(1,(2,3)));","(4,(1,(2,3)));",164
210,1,"(4,(1,(2,3)));","(4,(2,(1,3)));",174
210,1,"(4,(1,(2,3)));","(4,(3,(1,2)));",197
210,1,"(4,(2,(1,3)));","(4,(1,(2,3)));",173
210,1,"(4,(2,(1,3)));","(4,(2,(1,3)));",188
210,1,"(4,(2,(1,3)));","(4,(3,(1,2)));",199
210,1,"(4,(3,(1,2)));","(4,(1,(2,3)));",3874
210,1,"(4,(3,(1,2)));","(4,(2,(1,3)));",3845
210,1,"(4,(3,(1,2)));","(4,(3,(1,2)));",3999
210,1.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",24
210,1.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",28
210,1.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",154
210,1.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",37
210,1.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",30
210,1.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",158
210,1.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",2087
210,1.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",2063
210,1.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",10419
210,2.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",19
210,2.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",12
210,2.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",78
210,2.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",26
210,2.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",33
210,2.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",87
210,2.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",10751
210,2.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",10686
210,2.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",37613
210,3,"(4,(1,(2,3)));","(4,(3,(1,2)));",4
210,3,"(4,(2,(1,3)));","(4,(1,(2,3)));",4
210,3,"(4,(2,(1,3)));","(4,(2,(1,3)));",2
210,3,"(4,(2,(1,3)));","(4,(3,(1,2)));",3
210,3,"(4,(3,(1,2)));","(4,(1,(2,3)));",3193
210,3,"(4,(3,(1,2)));","(4,(2,(1,3)));",3157
210,3,"(4,(3,(1,2)));","(4,(3,(1,2)));",8637
210,7,"(4,(3,(1,2)));","(4,(1,(2,3)));",4605
210,7,"(4,(3,(1,2)));","(4,(2,(1,3)));",4579
210,7,"(4,(3,(1,2)));","(4,(3,(1,2)));",10816
210,7.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",1936
210,7.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",1876
210,7.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",16188
210,8,"(4,(3,(1,2)));","(4,(1,(2,3)));",3355
210,8,"(4,(3,(1,2)));","(4,(2,(1,3)));",3316
