,"1,2","1,3","1,4","2,3","2,4","3,4"
3018,180.658,186.233,228.32600000000002,186.233,228.32600000000002,228.327
3019,180.68,186.917,228.567,186.917,228.567,228.56800000000004
3020,181.508,187.328,226.144,187.328,226.144,226.144
3021,181.024,186.296,226.738,186.296,226.738,226.738
3022,180.636,186.078,227.204,186.078,227.204,227.204
3023,180.226,186.40800000000002,226.043,186.40800000000002,226.043,226.04299999999998
3024,180.052,187.016,226.56400000000002,187.016,226.56400000000002,226.56400000000002
3025,180.55,186.57800000000003,226.013,186.57800000000003,226.013,226.013
3026,180.96,187.16400000000002,226.281,187.16400000000002,226.281,226.281
3027,180.95,188.35399999999998,226.314,188.35399999999998,226.314,226.314
3028,181.102,186.04,227.44400000000002,186.04,227.44400000000002,227.44400000000002
3029,180.06,186.918,226.526,186.918,226.526,226.526
3030,183.848,187.108,227.58,187.108,227.58,227.58
3031,180.138,187.094,226.70600000000002,187.094,226.70600000000002,226.706
3032,181.526,186.038,226.122,186.038,226.122,226.122
3033,181.26,186.549,228.124,186.549,228.124,228.123
3034,180.384,187.46,226.194,187.46,226.194,226.194
3035,181.26,187.226,228.368,187.226,228.368,228.368
3036,180.104,187.215,230.111,187.215,230.111,230.10999999999999
3037,180.376,186.726,226.97200000000004,186.726,226.97200000000004,226.97200000000004
3038,181.122,189.713,226.357,189.713,226.357,226.356
3039,180.324,186.378,226.212,186.378,226.212,226.212
3040,183.004,189.452,226.56599999999997,189.452,226.56599999999997,226.56600000000003
3041,180.904,186.62400000000002,226.752,186.62400000000002,226.752,226.75199999999998
3042,183.01,186.01,229.13,186.01,229.13,229.13
3043,180.34,186.707,227.61899999999997,186.707,227.61899999999997,227.62
3044,181.56,186.20999999999998,226.006,186.20999999999998,226.006,226.006
3045,180.082,186.60199999999998,226.43,186.60199999999998,226.43,226.43
